,Date,Close,SMA_Close_3,SMA_Close_9,SMA_Close_18,EWA_Close_3,EWA_Close_9,EWA_Close_15,Price_Change_Class,Close_ETH,Volume_ETH,Close_USDC,Volume_USDC,vol_btc_3,vol_usdc_3
421,2019-12-03,7320.1455078125,7355.475423177083,7417.397135416667,7656.280653211806,7366.060754189299,7466.279568192164,7615.992808105884,0.0,147.9564208984375,6204379850,1.0021460056304932,220114424,17653647990.333332,219322560.0
422,2019-12-04,7252.03466796875,7298.05615234375,7429.163899739583,7584.129204644098,7309.047711079024,7423.430588147482,7570.498040588743,0.0,146.74774169921875,7865937094,1.0049550533294678,266815750,16866744984.666666,217588480.66666666
423,2019-12-05,7448.3076171875,7340.16259765625,7454.71240234375,7521.369873046875,7378.677664133262,7428.405993955486,7555.224237663588,1.0,149.24899291992188,6745910228,1.0089449882507324,278757472,17847922464.333332,241202310.66666666
424,2019-12-06,7546.99658203125,7415.779622395833,7456.416069878473,7479.020453559027,7462.837123082256,7452.124111570639,7554.195780709546,1.0,149.19444274902344,6458766441,1.0032509565353394,303997788,18425937306.0,255229215.33333334
425,2019-12-07,7556.23779296875,7517.1806640625,7466.764051649306,7442.914469401042,7509.537458025503,7472.946847850261,7554.451032241946,1.0,148.76815795898438,5911233284,1.0065590143203735,303307059,19528264152.0,283190336.6666667
426,2019-12-08,7564.34521484375,7555.85986328125,7444.886447482639,7417.196533203125,7536.9413364346265,7491.226521248959,7555.687805067172,1.0,151.2647247314453,6441727252,1.0054700374603271,343379311,17458024034.0,295354106.3333333
427,2019-12-09,7400.8994140625,7507.160807291667,7426.138617621527,7403.760389539931,7468.920375248563,7473.161099811668,7536.339256191588,0.0,148.2251739501953,6744206747,1.005753993988037,289633306,16322631652.333334,316894719.3333333
428,2019-12-10,7278.11962890625,7414.454752604167,7409.897189670139,7402.734944661458,7373.520002077406,7434.152805630584,7504.061802780921,0.0,146.2670440673828,6859512025,1.0063409805297852,337364122,16245149974.0,312106558.6666667
429,2019-12-11,7217.42724609375,7298.8154296875,7398.279296875,7392.714409722223,7295.473624085578,7390.807693723218,7468.232483195025,0.0,143.60800170898438,7037180049,1.0007699728012085,220178877,17176986851.0,323458913.0
430,2019-12-12,7243.13427734375,7246.22705078125,7389.722493489583,7403.559814453125,7269.303950714664,7361.273010447324,7440.095207463616,1.0,145.60400390625,7890383413,1.0069659948349,254328990,17490514385.333332,282392101.6666667
431,2019-12-13,7269.6845703125,7243.415364583333,7391.68359375,7410.423746744792,7269.494260513582,7342.955322420359,7418.793877819727,1.0,144.9447479248047,7264810247,1.0030560493469238,234842837,17842200702.666668,270623996.3333333
432,2019-12-14,7124.673828125,7212.49755859375,7355.724283854167,7405.218343098958,7197.084044319291,7299.299023561287,7382.028871607887,0.0,142.86923217773438,7048066973,1.0068659782409668,219599263,17467769284.333332,236450234.66666666
433,2019-12-15,7152.3017578125,7182.220052083333,7311.869303385417,7384.142686631944,7174.692901065895,7269.8995704115305,7353.312982383463,1.0,143.114990234375,7235153411,1.005689024925232,245259537,17729948964.666668,236257030.0
434,2019-12-16,6932.48046875,7069.818684895833,7242.562934027777,7354.663492838542,7053.5866849079475,7202.415750079224,7300.708918179281,0.0,133.61402893066406,8992282119,1.0036170482635498,267804554,17047965491.333334,233233879.0
435,2019-12-17,6640.51513671875,6908.432454427083,7139.915147569444,7292.400797526042,6847.050910813348,7090.035627407129,7218.184695496715,0.0,122.60388946533203,9057166141,0.9987260103225708,343419650,18077141828.0,244221118.0
436,2019-12-18,7276.802734375,6949.932779947917,7126.126627604167,7276.132622612848,7061.926822594174,7127.389048800705,7225.511950356501,1.0,133.09219360351562,11864518321,1.009050965309143,502511827,19819399990.333332,285494580.3333333
437,2019-12-19,7202.84423828125,7040.054036458333,7117.7626953125,7263.829942491319,7132.385530437712,7142.480086696814,7222.678486347095,0.0,129.32113647460938,9564699140,1.009814977645874,328027662,24804530981.666668,371245343.6666667
438,2019-12-20,7218.81640625,7232.821126302083,7117.917046440973,7258.098171657986,7175.600968343856,7157.747350607451,7222.195726334959,1.0,129.06605529785156,8173594150,1.0057090520858765,286324794,26701643803.666668,391319713.0
439,2019-12-21,7191.15869140625,7204.273111979167,7112.141981336806,7250.932237413194,7183.3798298750535,7164.429618767212,7218.316096968871,0.0,128.13095092773438,7449064703,1.0077459812164307,318647354,26791647458.0,372288094.3333333
440,2019-12-22,7511.5888671875,7307.18798828125,7139.020236545139,7265.351915147569,7347.484348531277,7233.861468451269,7254.9751932461995,1.0,132.3725128173828,9121058481,1.002087950706482,304211343,22616990588.0,310999936.6666667
441,2019-12-23,7355.62841796875,7352.7919921875,7164.681857638889,7260.203070746527,7351.556383250014,7258.214858354764,7267.556846336519,0.0,128.6140899658203,9622497693,1.0005830526351929,318337304,21693635101.333332,303061163.6666667
442,2019-12-24,7322.5322265625,7396.583170572917,7183.596354166667,7247.732828776042,7337.044304906257,7271.078331996311,7274.428768864767,0.0,129.0638885498047,7961819689,1.0102360248565674,228681222,23426292721.666668,313732000.3333333
443,2019-12-25,7275.15576171875,7317.772135416667,7221.67138671875,7232.117160373264,7306.100033312503,7271.8938179408,7274.519642971515,0.0,126.45463562011719,8418019054,1.012935996055603,275322378,24652649367.333332,283743289.6666667
444,2019-12-26,7238.966796875,7278.884928385417,7288.166015625,7214.040581597223,7272.5334150937515,7265.308413727639,7270.075537209451,0.0,126.36122131347656,8600871980,1.0050480365753174,220889371,24127638431.666668,274113634.6666667
445,2019-12-27,7290.08837890625,7268.0703125,7289.642198350694,7207.884412977431,7281.310897000001,7270.264406763362,7272.577142421551,1.0,127.21460723876953,8299390176,1.0086439847946167,273234537,22446045762.666668,241630990.33333334
446,2019-12-28,7317.990234375,7282.348470052083,7302.436197916667,7210.099446614583,7299.650565687501,7279.80957228569,7278.253778915732,1.0,128.3227081298828,8069298610,1.0024019479751587,264015986,22374625393.0,256482095.33333334
447,2019-12-29,7422.65283203125,7343.5771484375,7325.084689670139,7221.500868055556,7361.151698859376,7308.3782242348025,7296.303660555172,1.0,134.7579803466797,9708776786,1.005282998085022,277058217,22310014685.333332,252713298.0
448,2019-12-30,7292.9951171875,7344.546061197917,7336.399848090277,7224.270914713542,7327.073408023438,7305.301602825341,7295.890092634214,0.0,132.63348388671875,9796951716,1.0093580484390259,391410188,22196097241.333332,271436246.6666667
449,2019-12-31,7193.59912109375,7303.082356770833,7301.067654079861,7220.0439453125,7260.336264558594,7282.961106479023,7283.103721191656,0.0,129.61085510253906,8936866397,1.003730058670044,267041315,22228354133.333332,310828130.3333333
450,2020-01-01,7200.17431640625,7228.9228515625,7283.794976128473,7224.238416883681,7230.255290482422,7266.403748464469,7272.737545593481,1.0,130.802001953125,7935230330,1.004078984260559,242586528,22162445162.0,311836573.3333333
451,2020-01-02,6985.47021484375,7126.41455078125,7246.343641493056,7214.969997829861,7107.862752663086,7210.217041740325,7236.829129249765,0.0,127.4101791381836,8032709256,1.0050170421600342,318268134,20869247593.666668,300346010.3333333
452,2020-01-03,7344.88427734375,7176.842936197917,7254.091254340277,7237.881320529514,7226.373515003418,7237.15048886101,7250.336022761514,1.0,134.1717071533203,10476845358,1.0052729845046997,374792167,20178564858.0,275965325.6666667
453,2020-01-04,7410.65673828125,7247.003743489583,7273.167914496527,7280.666965060764,7318.5151266423345,7271.851738745058,7270.376112201481,1.0,135.06936645507812,7430904515,1.0094660520553589,334494308,22493076498.0,311882276.3333333
454,2020-01-05,7411.3173828125,7388.952799479167,7286.637803819444,7288.140001085069,7364.916254727417,7299.744867558547,7287.993771027859,1.0,136.2767791748047,7526675353,1.0084969997406006,334597544,22452611924.0,342518203.0
455,2020-01-06,7769.21923828125,7530.397786458333,7336.774359809027,7319.605278862848,7567.067746504334,7393.639741703088,7348.146954434534,1.0,144.3041534423828,9093747121,1.0031189918518066,383494516,22093608800.666668,347961339.6666667
456,2020-01-07,8163.6923828125,7781.40966796875,7419.112087673611,7372.098388671875,7865.380064658417,7547.650269924971,7450.09013298178,1.0,143.5439910888672,9257954672,0.9994999766349792,400308774,20481868989.333332,350862122.6666667
457,2020-01-08,8079.86279296875,8004.258138020833,7506.541829427083,7421.470838758681,7972.621428813583,7654.092774533728,7528.811715480151,0.0,141.2581329345703,9387194957,1.0046030282974243,410892668,23922875673.333332,372800278.0
458,2020-01-09,7879.0712890625,8040.87548828125,7582.705403645833,7441.886528862848,7925.846358938042,7699.088477439483,7572.594162177945,0.0,138.9792022705078,7697325348,1.007030963897705,307584171,27905370730.0,398231986.0
459,2020-01-10,8166.55419921875,8041.829427083333,7690.080946180556,7486.937961154514,8046.200279078395,7792.581621795337,7646.839166808046,1.0,143.96377563476562,9084816203,1.0008219480514526,350097573,28161947019.333332,372928537.6666667
460,2020-01-11,8037.53759765625,8027.721028645833,7806.977322048611,7526.660481770833,8041.868938367323,7841.57281696752,7695.6764706640715,0.0,142.92710876464844,9332208590,1.0025290250778198,287180029,28144377858.333332,356191470.6666667
461,2020-01-12,8192.494140625,8132.1953125,7901.156195746527,7577.623725043402,8117.181539496161,7911.757081699016,7757.778679409188,1.0,145.87393188476562,8528167453,1.0043179988861084,330297498,26093913131.666668,314953924.3333333
462,2020-01-13,8144.1943359375,8124.742024739583,7982.660373263889,7627.914143880208,8130.687937716831,7958.244532546714,7806.080636475227,0.0,144.22659301757812,8378529470,1.0043189525604248,343177235,25713062436.666668,322525033.3333333
463,2020-01-14,8827.7646484375,8388.151041666666,8140.043402777777,7713.340603298611,8479.226293077165,8132.1485557248725,7933.791137970511,1.0,165.95535278320312,16712318373,1.0023709535598755,469120389,23635838051.333332,320218254.0
464,2020-01-15,8807.0107421875,8592.989908854166,8255.353569878473,7796.06396484375,8643.118517632332,8267.120993017399,8042.943588497635,0.0,166.23068237304688,15173694057,1.0011650323867798,493412531,30076044392.0,380865040.6666667
465,2020-01-16,8723.7861328125,8786.187174479166,8317.586208767361,7868.349148220486,8683.452325222417,8358.45402097642,8128.048906536993,0.0,164.39100646972656,13735193018,1.002668023109436,430662074,35809176481.666664,435236718.3333333
466,2020-01-17,8929.0380859375,8819.944986979166,8411.939019097223,7959.240424262152,8806.245205579959,8472.570833968635,8228.172553962057,1.0,170.7799530029297,14997091826,1.0045230388641357,479116540,38752866896.0,464398331.3333333
467,2020-01-18,8942.80859375,8865.2109375,8530.132052951389,8056.418728298611,8874.52689966498,8566.618385924909,8317.502058935548,1.0,175.3656768798828,14929342256,1.0053199529647827,413666367,35929651967.0,467730381.6666667
468,2020-01-19,8706.2451171875,8859.363932291666,8590.097710503473,8140.089328342014,8790.38600842624,8594.543732177426,8366.094941217041,0.0,166.9698486328125,13713374132,0.9972900152206421,423373607,33341297959.333332,441148327.0
469,2020-01-20,8657.642578125,8768.898763020834,8658.998263888889,8232.98779296875,8724.01429327562,8607.16350136694,8402.538395830536,0.0,167.12051391601562,11144529787,1.000802993774414,343768616,34309077472.666668,438718838.0
470,2020-01-21,8745.89453125,8703.2607421875,8720.487196180555,8310.821695963541,8734.95441226281,8634.909707343551,8445.457912757967,1.0,169.69715881347656,9789369362,1.002642035484314,311559856,30992489592.0,393602863.3333333
471,2020-01-22,8680.8759765625,8694.804361979166,8780.118489583334,8381.389431423611,8707.915194412655,8644.102961187342,8474.885170733534,0.0,168.29415893554688,9209827928,1.001615047454834,309750921,28245704887.0,359567359.6666667
472,2020-01-23,8406.515625,8611.095377604166,8733.313042534723,8436.67822265625,8557.215409706329,8596.585493949873,8466.338977516843,0.0,162.92855834960938,10396868698,1.0008790493011475,320079261,24373332747.0,321693131.0
473,2020-01-24,8445.4345703125,8510.942057291666,8693.137912326389,8474.24574110243,8501.324990009414,8566.3553092224,8463.7259266163,1.0,163.05117797851562,10657671162,1.0027929544448853,315274054,24156101114.0,313796679.3333333
474,2020-01-25,8367.84765625,8406.599283854166,8653.589192708334,8485.587700737848,8434.586323129708,8526.653778627919,8451.741142820512,0.0,161.283935546875,8256956802,1.0020350217819214,265326087,24256265952.0,315034745.3333333
475,2020-01-26,8596.830078125,8470.037434895834,8616.677191840277,8514.30810546875,8515.708200627354,8540.689038527335,8469.877259733574,1.0,168.0771026611328,9261861590,1.0121840238571167,292385181,23271975118.0,300226467.3333333
476,2020-01-27,8909.8193359375,8624.832356770834,8613.01171875,8571.571885850695,8712.763768282428,8614.515098009368,8524.870019259064,1.0,170.93089294433594,11004476145,1.0191210508346558,393996733,22074307790.333332,290995107.3333333
477,2020-01-28,9358.58984375,8955.079752604166,8685.494466145834,8637.796088324652,9035.676806016214,8763.330047157495,8629.084997320431,1.0,176.3703155517578,11772875064,1.0241960287094116,502474594,23490782912.666668,317236000.3333333
478,2020-01-29,9316.6298828125,9195.013020833334,8758.715277777777,8708.856770833334,9176.153344414357,8873.990014288496,8715.02810800694,0.0,175.0503387451172,10725267311,1.02509605884552,381758732,28407920530.666668,396285502.6666667
479,2020-01-30,9508.9931640625,9394.737630208334,8843.504014756945,8781.99560546875,9342.573254238428,9000.990644243297,8814.273740013885,1.0,184.6904754638672,12604789338,1.0440289974212646,316332808,31242893637.0,426076686.3333333
480,2020-01-31,9350.529296875,9392.05078125,8917.909939236111,8849.014214409723,9346.551275556714,9070.898374769638,8881.305684621524,0.0,180.16017150878906,11728616394,1.0283739566802979,361818896,32486711789.666668,400188711.3333333
481,2020-02-01,9392.875,9417.4658203125,9027.505425347223,8880.409233940973,9369.713137778357,9135.293699815711,8945.251849043834,1.0,183.6739501953125,11569697182,1.0275460481643677,313660538,30831293561.666668,353303478.6666667
482,2020-02-02,9344.365234375,9362.58984375,9127.386610243055,8910.262261284723,9357.03918607668,9177.108006727569,8995.14102221023,0.0,188.61753845214844,14054425389,1.0282100439071655,384098792,29244646355.333332,330604080.6666667
483,2020-02-03,9293.521484375,9343.587239583334,9230.2392578125,8941.914225260416,9325.28033522584,9200.390702257055,9032.438579980826,0.0,189.8650665283203,12392875241,1.0264339447021484,387993602,28730294387.0,353192742.0
484,2020-02-04,9180.962890625,9272.949869791666,9295.142903645834,8955.910047743055,9253.12161292542,9196.505139930645,9051.004118811346,0.0,189.25059509277344,11714191695,1.0244359970092773,382499609,29230829983.666668,361917644.0
485,2020-02-05,9613.423828125,9362.636067708334,9373.321180555555,8993.166449652777,9433.27272052521,9279.888877569516,9121.306582475554,1.0,204.23023986816406,14865434435,1.0318690538406372,468527693,30554339057.0,384864001.0
486,2020-02-06,9729.8017578125,9508.062825520834,9414.566948784723,9050.030707465277,9581.537239168854,9369.871453618112,9197.368479392673,1.0,212.33908081054688,16425589683,1.0246570110321045,501097854,32016447033.0,413006968.0
487,2020-02-07,9795.943359375,9713.056315104166,9467.824001736111,9113.269639756945,9688.740299271927,9455.08583476949,9272.190339390465,1.0,222.72605895996094,16673443564,1.0169310569763184,676480629,34248022768.666668,450708385.3333333
488,2020-02-08,9865.119140625,9796.954752604166,9507.3935546875,9175.448784722223,9776.929719948464,9537.092495940593,9346.30643954478,1.0,223.14651489257812,16741203125,1.0195419788360596,620221599,35791200916.333336,548702058.6666666
489,2020-02-09,10116.673828125,9925.912109375,9592.520724826389,9255.21533203125,9946.801774036732,9653.008762377474,9442.602363117307,1.0,228.5785675048828,15031356241,1.0245779752731323,659695137,35774528545.666664,599266694.0
490,2020-02-10,9856.611328125,9946.134765625,9644.046983506945,9335.776204427084,9901.706551080866,9693.72927552698,9494.353483743267,0.0,223.522705078125,16210008511,1.0188560485839844,733552993,35167548861.333336,652132455.0
491,2020-02-11,10208.236328125,10060.507161458334,9740.032660590277,9433.709635416666,10054.971439602934,9796.630686046585,9583.588839290984,1.0,235.8511962890625,16964695963,1.014909029006958,845894777,36788825500.0,671156576.3333334
492,2020-02-12,10326.0546875,10130.30078125,9854.758572048611,9542.498914930555,10190.513063551467,9902.515486337268,9676.39707031711,1.0,265.4061279296875,24545049386,1.0331369638442993,555559141,37614164042.333336,746380969.0
493,2020-02-13,10214.3798828125,10249.556966145834,9969.582682291666,9632.36279296875,10202.446473181983,9964.888365632316,9743.644921879033,0.0,268.0992431640625,25801317504,1.0191160440444946,850741759,40159637098.0,711668970.3333334
494,2020-02-14,10312.1162109375,10284.18359375,10047.215169270834,9710.268174913195,10257.281342059741,10034.333934693354,9814.703833011341,1.0,284.2174987792969,23558253463,1.0167230367660522,928033207,43482811530.666664,750731892.3333334
495,2020-02-15,9889.4248046875,10138.640299479166,10064.951063368055,9739.759006076389,10073.35307337362,10005.352108692183,9824.04395447086,0.0,264.72857666015625,23682452994,1.0112550258636475,848189242,45379546455.0,778111369.0
496,2020-02-16,9934.43359375,10045.324869791666,10080.3388671875,9774.081434461805,10003.89333356181,9991.168405703747,9837.842659380753,1.0,259.89471435546875,25152366643,1.009634017944336,926497189,45519796788.666664,875654736.0
497,2020-02-17,9690.142578125,9838.000325520834,10060.897026909723,9784.145290798611,9847.017955843405,9930.963240187999,9819.380149223784,0.0,266.3634338378906,26024080089,1.0118980407714844,983888760,43526033099.333336,900906546.0
498,2020-02-18,10141.99609375,9922.190755208334,10063.710611979166,9828.115668402777,9994.507024796701,9973.1698109004,9859.70714228956,1.0,281.944580078125,26511477187,1.0212210416793823,739770635,44412711183.0,919525063.6666666
499,2020-02-19,9633.38671875,9821.841796875,10038.907877604166,9841.477430555555,9813.94687177335,9905.21319247032,9831.417089347115,0.0,259.76397705078125,22679414413,1.0074139833450317,857550747,45548034223.666664,883385528.0
500,2020-02-20,9608.4755859375,9794.619466145834,9972.267795138889,9856.150227864584,9711.211228855425,9845.865671163758,9803.549401420913,0.0,257.949462890625,23229828870,1.009511947631836,977934310,46753780692.0,860403380.6666666
501,2020-02-21,9686.44140625,9642.767903645834,9901.199652777777,9877.979112413195,9698.826317552714,9813.980818181008,9788.910902024547,1.0,265.6006164550781,20867593292,1.0112249851226807,1007474893,46396101300.0,858418564.0
502,2020-02-22,9663.181640625,9652.699544270834,9839.955403645834,9904.76904296875,9681.003979088857,9783.820982669808,9773.194744349603,0.0,262.33172607421875,16906032862,0.999921977519989,945408542,44282609153.333336,947653316.6666666
503,2020-02-23,9924.515625,9758.046223958334,9796.888671875,9922.051920572916,9802.759802044427,9811.959911135848,9792.109854430902,1.0,273.754150390625,19585998814,0.997281014919281,1033736189,40564610968.0,976939248.3333334
504,2020-02-24,9650.1748046875,9745.957356770834,9770.305338541666,9917.628200954861,9726.467303365964,9779.60288984618,9774.367973212977,0.0,265.2164306640625,22400845640,0.9995369911193848,1114860352,39317919476.0,995539874.6666666
505,2020-02-25,9341.705078125,9638.798502604166,9704.446614583334,9892.392740885416,9534.086190745482,9692.023327501944,9720.285111326979,0.0,247.81759643554688,21878882134,1.0003379583358765,1047807481,40701235854.333336,1031335027.6666666
506,2020-02-26,8820.5224609375,9270.80078125,9607.822157118055,9834.359592013889,9177.304325841491,9517.723154189056,9607.814780028293,0.0,225.68026733398438,26235617201,1.0029979944229126,1160696128,42926980512.666664,1065468007.3333334
507,2020-02-27,8784.494140625,8982.240559895834,9456.988606770834,9760.349609375,8980.899233233245,9371.077351476246,9504.89970010288,0.0,226.75338745117188,25645522790,1.0006190538406372,1097362414,46005268846.333336,1107787987.0
508,2020-02-28,8672.455078125,8759.1572265625,9350.218424479166,9694.563151041666,8826.677155679123,9231.352896805996,9400.844122355644,0.0,226.760498046875,22563530559,0.9929810166358948,1039692084,46135168528.666664,1101955341.0
509,2020-02-29,8599.5087890625,8685.486002604166,9238.111002604166,9605.189398871527,8713.09297237081,9104.984075257298,9300.677205694,0.0,219.8485107421875,18181296376,1.0045859813690186,938837732,46831898966.666664,1099250208.6666667
510,2020-03-01,8562.4541015625,8611.47265625,9113.223524305555,9507.211588541666,8637.773536966655,8996.478080518338,9208.399317677562,0.0,218.97059631347656,18179807469,1.001160979270935,897676018,41956012894.0,1025297410.0
511,2020-03-02,8869.669921875,8677.2109375,9025.055555555555,9432.505479600695,8753.721729420828,8971.116448789671,9166.05814320224,1.0,230.5697784423828,20305587789,0.9942110180854797,938905914,38582335762.333336,958735278.0
512,2020-03-03,8787.7861328125,8739.970052083334,8898.752278645834,9347.820475260416,8770.753931116664,8934.450385594237,9118.774141903523,0.0,224.47962951660156,19853178572,1.002810001373291,1012370159,37999743751.0,925139888.0
513,2020-03-04,8755.24609375,8804.234049479166,8799.315755208334,9284.810546875,8763.000012433331,8898.60952722539,9073.333135884332,0.0,224.51797485351562,16567075208,1.000452995300293,786351195,40197851510.0,949650697.0
514,2020-03-05,9078.7626953125,8873.931640625,8770.099934895834,9237.273274739584,8920.881353872915,8934.640160842811,9074.011830812851,1.0,229.2681884765625,18201291785,1.004377007484436,765829131,39997032199.333336,912542422.6666666
515,2020-03-06,9122.5458984375,8985.518229166666,8803.658094618055,9205.740125868055,9021.713626155208,8972.22130836175,9080.078589265933,1.0,243.52529907226562,19374772256,0.9974340200424194,1401149802,38943825595.333336,854850161.6666666
516,2020-03-07,8909.9541015625,9037.087565104166,8817.598090277777,9137.293348524305,8965.833863858854,8959.7678670019,9058.813028303004,0.0,237.85308837890625,19431652027,1.0004119873046875,1239893192,38423882205.333336,984443376.0
517,2020-03-08,8108.1162109375,8713.538736979166,8754.893771701389,9052.556098090277,8536.975037398177,8789.43753578902,8939.975926132316,0.0,200.68905639648438,21381823651,1.0074039697647095,1430098332,38913956872.666664,1135624041.6666667
518,2020-03-09,7923.64453125,8313.904947916666,8679.797743055555,8958.954372829861,8230.309784324088,8616.278934881217,8812.934501772026,0.0,201.986328125,23645428606,1.0011110305786133,1320662037,39005639380.666664,1357047108.6666667
519,2020-03-10,7909.7294921875,7980.496744791667,8607.272786458334,8860.248155381945,8070.019638255794,8474.969046342474,8700.033875573961,0.0,200.76724243164062,18344930072,1.001518964767456,1545918026,41042342766.333336,1330217853.6666667
520,2020-03-11,7911.43017578125,7914.934733072917,8500.801703559027,8762.928629557291,7990.724907018523,8362.26127223023,8601.458413099872,1.0,194.8685302734375,16984790291,0.9973170161247253,1295474005,43041346307.666664,1432226131.6666667
521,2020-03-12,4970.7880859375,6930.649251302083,8076.690809461806,8487.72154405382,6480.756496478011,7683.966634971684,8147.624622204576,0.0,112.34712219238281,22134741655,1.0405529737472534,1605204520,42611233135.666664,1387351356.0
522,2020-03-13,5563.70703125,6148.641764322917,7722.075358072917,8260.695556640625,6022.231763864005,7259.914714227347,7824.634923335254,1.0,133.20181274414062,27864623061,1.0025219917297363,847303035,44959020280.666664,1482198850.3333333
523,2020-03-14,5200.3662109375,5244.953776041667,7291.142415364583,8030.621175130208,5611.298987400753,6848.005013569377,7496.601334285535,0.0,123.30602264404297,12740784545,1.0004969835281372,574424825,55606630641.0,1249327186.6666667
524,2020-03-15,5392.31494140625,5385.462727864583,6876.672309027777,7840.165201822917,5501.806964403501,6556.866999136752,7233.565535175625,1.0,125.21430206298828,12719251813,1.0031440258026123,712798810,54763878442.0,1008977460.0
525,2020-03-16,5014.47998046875,5202.387044270833,6443.841851128473,7630.719970703125,5258.143472436126,6248.389595403152,6956.179840837265,0.0,110.60587310791016,15984904590,0.9986029863357544,700699447,48103055907.333336,711508890.0
526,2020-03-17,5225.62939453125,5210.80810546875,6123.565538194444,7439.229654947917,5241.886433483688,6043.8375552287725,6739.861035049013,1.0,113.9427490234375,12087490572,0.9702379703521729,561066412,38506807359.0,662641027.3333334
527,2020-03-18,5238.4384765625,5159.515950520833,5825.209309895833,7252.503526475694,5240.162455023094,5882.757739495519,6552.1832152381985,1.0,114.84226989746094,11617854009,0.9701240062713623,649533429,39329519668.0,658188223.0
528,2020-03-19,6191.19287109375,5551.753580729167,5634.260796440973,7120.766791449652,5715.677663058422,5944.444765815166,6507.059422220143,1.0,136.59385681152344,16396753275,1.0021040439605713,1067530248,40623156793.666664,637099762.6666666
529,2020-03-20,6198.7783203125,5876.136555989583,5443.966145833333,6972.383924696181,5957.22799168546,5995.3114767146335,6468.524284481687,1.0,132.73716735839844,18960388062,0.9965850114822388,961675019,42500725249.333336,759376696.3333334
530,2020-03-21,6185.06640625,6191.67919921875,5578.885959201389,6827.788384331598,6071.14719896773,6033.2624626217075,6433.0920497027255,0.0,132.81871032714844,13684083308,1.0009139776229858,1073258927,47774169638.666664,892912898.6666666
531,2020-03-22,5830.2548828125,6071.366536458333,5608.502387152777,6665.288872612848,5950.701040890115,5992.660946659867,6357.737403841447,0.0,123.32115173339844,12497707224,0.9959359765052795,687125480,49312699593.333336,1034154731.3333334
532,2020-03-23,6416.31494140625,6143.878743489583,5743.607801649306,6517.375108506944,6183.507991148183,6077.391745609144,6365.059596037047,1.0,134.91160583496094,14149877968,0.9910209774971008,687375222,45679010574.333336,907353142.0
533,2020-03-24,6734.8037109375,6327.12451171875,5892.773220486111,6384.722764756944,6459.155851042841,6208.874138674816,6411.277610399604,1.0,138.76144409179688,14609068673,0.9959819912910461,743619081,43028657206.666664,815919876.3333334
534,2020-03-25,6681.06298828125,6610.727213541667,6077.949110243056,6260.895480685764,6570.109419662045,6303.311908596103,6445.000782634809,0.0,136.19589233398438,13433092920,0.9975219964981079,734599583,44937830470.666664,706039927.6666666
535,2020-03-26,6716.4404296875,6710.76904296875,6243.594780815973,6183.580159505208,6643.274924674773,6385.937612814383,6478.930738516396,1.0,138.36155700683594,11367261176,0.994055986404419,829443692,46434644853.333336,721864628.6666666
536,2020-03-27,6469.79833984375,6622.433919270833,6380.412543402777,6102.810926649306,6556.536632259262,6402.709758220258,6477.7891886823145,0.0,133.9379425048828,11396286629,1.0121639966964722,956026571,42710605400.666664,769220785.3333334
537,2020-03-28,6242.19384765625,6476.144205729167,6386.079318576389,6010.170057508681,6399.365239957756,6370.606576107457,6448.339771054057,0.0,130.9864959716797,12162403960,0.9968720078468323,821108456,38165167965.666664,840023282.0
538,2020-03-29,5922.04296875,6211.345052083333,6355.330946180556,5899.648546006944,6160.7041043538775,6280.893854635966,6382.552670766049,0.0,125.58373260498047,9938133669,0.9780380129814148,641642083,34930207303.333336,868859573.0
539,2020-03-30,6429.841796875,6198.026204427083,6382.528211805556,5980.707085503473,6295.272950614439,6310.683443083773,6388.463811529668,1.0,132.904541015625,11841123306,1.0054659843444824,947341484,32614838399.666668,806259036.6666666
540,2020-03-31,6438.64453125,6263.509765625,6450.127061631944,6029.314724392361,6366.958740932219,6336.2756607170195,6394.73640149471,1.0,133.59356689453125,11065246317,1.0013339519500732,757273271,33453522785.666668,803364007.6666666
541,2020-04-01,6606.7763671875,6491.754231770833,6471.289442274306,6107.448621961806,6486.86755405986,6390.375802011116,6421.241397206309,1.0,135.63455200195312,12456564435,0.9957470297813416,874513925,32753937089.333332,782085612.6666666
542,2020-04-02,6793.62451171875,6613.01513671875,6477.825086805556,6185.299153645833,6640.246032889305,6471.025543952644,6467.789286520364,1.0,142.02914428710938,15322861686,0.9996029734611511,1119590861,36744848867.666664,859709560.0
543,2020-04-03,6733.38720703125,6711.2626953125,6483.638888888889,6280.793999565973,6686.816619960277,6523.497876568365,6500.989026584224,0.0,142.09130859375,13184603402,1.0006660223007202,802031808,40264513734.0,917126019.0
544,2020-04-04,6867.52734375,6798.1796875,6500.426323784723,6372.010552300348,6777.171981855139,6592.3037700046925,6546.806316229946,1.0,145.21939086914062,11946658257,1.0015809535980225,733529363,42327859097.666664,932045531.3333334
545,2020-04-05,6791.12939453125,6797.347981770833,6536.129774305556,6458.271158854167,6784.150688193195,6632.068894910006,6577.346701017609,0.0,143.54664611816406,11280993591,1.001513957977295,718937342,39941046537.0,885050677.3333334
546,2020-04-06,7271.78125,6976.812662760417,6650.528374565973,6518.303846571181,7027.965969096597,6760.011365928006,6664.151019640408,1.0,169.13587951660156,21636382525,0.9967290163040161,870767266,33890967781.0,751499504.3333334
